mag_r,u-g,g-r,r-i,i-z,z_spec
19.336617,1.956572,1.792664,0.634253,0.438089,0.397446
17.972715,1.171150,1.313023,0.629498,0.392441,0.165915
18.174713,1.987301,1.518434,0.497217,0.341681,0.282123
17.642221,2.008018,1.225712,0.507378,0.298752,0.201372
20.196058,1.273886,1.615517,0.758156,0.393824,0.439626
18.558687,1.400551,1.694706,0.624567,0.310423,0.356732
17.741016,1.904720,1.335796,0.487303,0.291460,0.215794
17.677980,1.765247,1.206757,0.563925,0.335939,0.206434
18.511723,1.569029,1.630651,0.566639,0.333935,0.295052
18.935787,1.203600,1.251738,0.456491,0.380438,0.333204
18.794115,1.519716,1.796021,0.788912,0.312185,0.424899
18.182167,1.466347,1.395285,0.596056,0.373060,0.252488
18.794666,1.971254,1.845978,0.657993,0.451338,0.391845
18.201061,1.699562,1.581163,0.609402,0.330801,0.285042
18.285496,1.091227,1.629625,0.563612,0.383532,0.347252
18.490316,1.774483,1.403940,0.618719,0.435326,0.232359
18.419779,1.484707,1.753559,0.668272,0.427711,0.313422
18.011974,1.767002,1.595331,0.572594,0.367401,0.286338
18.212044,2.029268,1.509367,0.488375,0.283537,0.309084
18.313076,1.840483,1.572054,0.503885,0.332912,0.252837
19.130054,1.247437,1.841631,0.571653,0.453552,0.374421
18.830284,1.394461,1.680035,0.585438,0.349562,0.334421
18.223202,1.544661,1.814705,0.675163,0.353926,0.344392
17.658257,1.538017,1.367504,0.538977,0.380043,0.237150
18.105703,1.826428,1.436909,0.545914,0.316547,0.286899
18.501419,1.464186,1.625843,0.605358,0.368181,0.334088
17.766502,1.336994,1.830633,0.524212,0.417793,0.245431
17.484409,2.100664,1.229732,0.476276,0.342695,0.177798
18.805216,1.501265,1.733866,0.585653,0.303804,0.348467
17.806549,2.179247,1.409603,0.530336,0.348663,0.193464
17.837357,2.196152,1.368671,0.489502,0.347656,0.224811
19.245436,1.799881,1.675447,0.661503,0.361050,0.312808
17.294191,2.025995,1.284864,0.490921,0.382786,0.206373
17.653156,1.887066,1.399866,0.519396,0.382477,0.224814
17.527414,2.156080,1.222506,0.526270,0.346531,0.174086
20.107615,1.669083,1.442738,0.748852,0.491838,0.462350
18.870796,2.016258,1.584850,0.640148,0.338516,0.352367
18.215267,2.140430,1.287567,0.598564,0.426861,0.192274
17.210009,2.063555,1.307886,0.478884,0.372435,0.198681
19.622179,1.479010,1.507194,0.773569,0.456903,0.454309
17.986719,2.117889,1.562128,0.588293,0.362478,0.239424
17.917625,1.924780,1.472887,0.486368,0.311707,0.240365
18.824162,1.886749,1.686577,0.619709,0.399565,0.379985
18.045263,1.767666,1.628817,0.574930,0.391647,0.377225
17.846275,1.354109,1.551752,0.524160,0.342756,0.308390
17.778898,2.148842,1.361196,0.576027,0.349209,0.242815
19.138464,1.213379,1.818491,0.564520,0.335230,0.316248
18.943138,2.146380,1.636437,0.595039,0.338110,0.374450
18.949879,1.793526,1.658462,0.595673,0.342846,0.315416
18.234865,1.972136,1.467087,0.526695,0.328142,0.257646
18.647024,1.828903,1.679153,0.593822,0.410025,0.395005
18.435629,2.172495,1.535950,0.522255,0.340488,0.276628
18.801144,1.658106,1.598768,0.592600,0.370781,0.333005
17.109041,1.769512,1.277416,0.486828,0.322149,0.197723
18.726885,1.566595,1.516199,0.620893,0.326307,0.296523
18.161663,1.632643,1.491694,0.536659,0.381613,0.257507
17.521404,2.004789,1.329313,0.519318,0.347071,0.199199
17.351797,1.277525,1.503206,0.439438,0.299433,0.129394
17.459938,1.654129,1.355688,0.511110,0.348051,0.218372
19.140509,1.275114,1.803827,0.562733,0.338392,0.365060
16.616117,2.015709,1.232090,0.518742,0.358707,0.183293
18.213381,1.649826,1.562666,0.553223,0.350962,0.281637
18.266235,2.183336,1.462862,0.582823,0.336340,0.282804
18.381985,1.982189,1.535837,0.550146,0.382730,0.306714
19.091928,1.707003,1.889679,0.795576,0.412054,0.471407
19.201719,1.933729,1.894592,0.594204,0.417173,0.345445
18.757874,1.860647,1.761639,0.694754,0.405966,0.407477
17.423683,1.902815,1.200375,0.456129,0.271662,0.201020
20.197042,1.116863,1.467047,0.777939,0.429260,0.563836
17.334242,1.802485,1.521919,0.577545,0.397995,0.254141
19.026468,1.730675,1.815361,0.764534,0.359926,0.443961
18.429659,1.502773,1.817545,0.630528,0.406845,0.373115
18.498991,2.058655,1.514793,0.558889,0.380871,0.294491
18.125307,2.026937,1.527792,0.546591,0.379635,0.295132
19.051491,1.747013,1.664062,0.658817,0.477478,0.411788
19.181479,1.390331,1.767990,0.616289,0.273552,0.310432
18.893845,1.392946,1.660545,0.567453,0.352896,0.361171
19.161882,1.109373,1.719650,0.640612,0.379656,0.333096
19.955137,2.194971,1.752852,0.769724,0.435179,0.453755
20.402018,1.181337,1.623232,0.792633,0.314964,0.412616
17.350206,2.118156,1.325378,0.536549,0.372400,0.211612
19.083126,1.468798,1.978174,0.630875,0.360090,0.379198
17.511545,1.855198,1.223164,0.495615,0.350964,0.170775
18.184174,1.709576,1.609489,0.584383,0.326696,0.341250
18.794884,1.767837,1.636406,0.603834,0.310366,0.344159
20.301760,1.681187,1.551882,0.793591,0.389397,0.452548
18.604176,2.024775,1.664707,0.587231,0.371393,0.352457
18.584055,1.643225,1.584175,0.676497,0.431076,0.286581
19.786997,1.861168,1.899494,0.599457,0.489187,0.357072
19.020208,1.481442,1.728203,0.615793,0.342010,0.351454
19.417212,1.877102,1.691910,0.722004,0.440851,0.398130
18.465137,1.638790,1.716513,0.578730,0.351879,0.350367
19.490248,1.313788,1.837641,0.654686,0.236168,0.368644
18.712494,1.883652,1.587576,0.596647,0.364117,0.292655
18.812450,1.938600,1.644167,0.611385,0.358397,0.306552
18.249168,1.735258,1.597071,0.575058,0.420118,0.306379
19.740274,1.134018,1.640499,0.767649,0.484663,0.455158
17.915243,1.953026,1.439652,0.502090,0.354784,0.291914
17.595577,1.712191,1.261814,0.497698,0.324373,0.206309
18.864843,1.782570,1.669903,0.550735,0.273623,0.324298
17.569235,1.993858,1.326649,0.562618,0.314775,0.209375
19.124996,2.148428,1.702848,0.627779,0.421118,0.379113
18.207666,2.097221,1.490774,0.500441,0.268656,0.294829
19.087435,1.846592,1.787300,0.767061,0.400841,0.413651
17.989632,1.217489,1.432728,0.541538,0.375675,0.304671
19.143711,1.241180,1.537573,0.583458,0.301609,0.356379
19.593962,1.921823,1.923159,0.612869,0.362421,0.366014
18.750937,1.989122,1.726868,0.577829,0.465858,0.381285
18.017406,1.986260,1.463314,0.480997,0.376150,0.233113
18.241938,1.849754,1.532637,0.548780,0.338497,0.319388
19.783722,1.385891,1.885082,0.799904,0.499332,0.483854
17.858967,1.881224,1.516956,0.503576,0.330496,0.273182
19.348270,1.663897,1.427185,0.501612,0.385218,0.287892
18.798231,1.279716,1.678932,0.626101,0.335894,0.321440
19.204338,1.789003,1.550505,0.571463,0.355892,0.291413
17.660410,1.887571,1.293493,0.482849,0.372219,0.214334
19.461592,2.112091,1.875378,0.622759,0.316120,0.364061
17.934877,1.502047,1.308703,0.587099,0.378609,0.217894
17.926512,1.969996,1.401428,0.514956,0.360094,0.257806
18.732033,2.082354,1.685341,0.628122,0.363991,0.352483
19.012808,2.000460,1.679733,0.582254,0.342579,0.326856
19.032917,1.106100,1.691460,0.640894,0.444780,0.330590
18.146622,1.751501,1.572865,0.575268,0.406301,0.313209
17.197657,2.001387,1.242617,0.470463,0.302414,0.187108
17.428423,2.105227,1.272074,0.493811,0.385868,0.201001
17.418856,1.778398,1.232590,0.475981,0.379751,0.196735
19.376230,1.408392,1.823467,0.690140,0.447140,0.442560
18.958790,2.157055,1.690895,0.603626,0.413124,0.379520
17.155619,1.890619,1.373108,0.518980,0.294462,0.222099
19.100494,1.197889,1.934856,0.637352,0.318781,0.384851
18.763885,1.294508,1.729836,0.558855,0.380112,0.327777
17.442640,1.277977,1.222069,0.439226,0.347889,0.190611
18.334932,1.197502,1.525806,0.566296,0.427885,0.324841
19.311947,1.973289,1.593508,0.611029,0.324852,0.315301
19.233614,1.533327,1.825363,0.633192,0.446167,0.363841
19.635847,1.439661,1.381517,0.457533,0.280651,0.230607
18.870184,1.542751,1.614752,0.581894,0.374174,0.302391
17.598190,2.182507,1.390053,0.520079,0.336817,0.220187
18.433281,1.596275,1.519932,0.543022,0.296509,0.288232
18.201372,1.794371,1.566261,0.561733,0.320389,0.274059
17.837812,1.627720,1.620216,0.618809,0.437407,0.350562
18.539906,2.180521,1.645176,0.668547,0.375898,0.314624
17.230400,2.119289,1.324289,0.541014,0.413792,0.184191
18.537216,1.464920,1.619396,0.602879,0.416853,0.322819
17.493921,1.752220,1.201754,0.482325,0.382067,0.203159
18.995384,2.192837,1.786070,0.632179,0.323908,0.347503
17.416008,2.049398,1.289934,0.509657,0.309959,0.191894
17.819574,2.063015,1.797674,0.627792,0.370565,0.326485
19.013113,1.657755,1.768358,0.639463,0.345020,0.330178
18.508245,1.738037,1.592957,0.552502,0.293980,0.285104
17.802908,1.580023,1.377048,0.603680,0.362446,0.219119
19.312958,1.435833,1.754536,0.681271,0.431587,0.394495
20.098999,1.289957,1.248304,0.564356,0.426081,0.457637
18.644344,2.156248,1.722776,0.540659,0.324205,0.322694
18.057798,1.740437,1.363895,0.564215,0.419920,0.187885
18.748772,1.743929,1.755726,0.556711,0.432909,0.350733
19.058859,1.279049,1.818186,0.751249,0.293020,0.446549
18.864281,1.453140,1.618223,0.632021,0.462271,0.290662
17.163271,1.799141,1.346151,0.507820,0.387699,0.202931
19.265003,1.394058,1.834461,0.729403,0.310625,0.433994
18.847069,1.775713,1.658270,0.554886,0.384169,0.271958
19.138344,1.963470,1.756149,0.597042,0.425480,0.337789
17.715931,2.095779,1.394507,0.470373,0.360462,0.220659
20.312494,1.118145,1.431305,0.787918,0.374149,0.488242
19.289036,1.295183,1.967394,0.684544,0.401352,0.403792
18.381624,1.758264,1.597138,0.624941,0.306992,0.317533
19.426497,1.440077,1.744558,0.676359,0.469696,0.370159
19.454973,1.687105,1.839668,0.667103,0.359715,0.391739
17.823355,1.421585,1.388952,0.566462,0.335834,0.295323
19.237068,1.448978,1.846893,0.785986,0.497776,0.460460
18.427746,2.093533,1.566917,0.627102,0.369783,0.302296
19.540098,1.192017,1.709000,0.755665,0.390985,0.448119
18.499680,1.392725,1.628782,0.590946,0.412502,0.364516
17.005333,2.004952,1.306673,0.465107,0.373835,0.188562
19.374254,1.555008,1.679495,0.657370,0.359079,0.355703
17.927811,2.044102,1.363859,0.499165,0.319672,0.252023
17.535027,2.094372,1.529968,0.568483,0.353559,0.290982
20.465866,1.387878,1.638542,0.796986,0.453211,0.466784
17.757643,1.969660,1.393942,0.483376,0.329664,0.225007
18.810392,2.066370,1.614292,0.590181,0.282942,0.336700
17.457916,2.065250,1.311892,0.452106,0.292603,0.193617
19.090330,2.052612,1.630230,0.700371,0.454241,0.398062
18.275414,2.199638,1.442331,0.536407,0.375938,0.254160
19.647076,2.036516,1.622829,0.761518,0.457317,0.462604
17.465288,1.838732,1.220259,0.490328,0.333078,0.183935
18.630804,1.778643,1.724590,0.585653,0.349339,0.352219
17.951111,1.367784,1.489799,0.551691,0.399364,0.296150
19.039572,1.477255,1.690527,0.722094,0.338011,0.437068
18.255022,1.930380,1.499161,0.565796,0.357321,0.275174
18.359659,2.012518,1.486198,0.543350,0.320354,0.279572
19.488728,1.691095,1.664009,0.706240,0.367476,0.409632
17.191778,2.162764,1.354054,0.452469,0.351009,0.198415
20.156235,2.074621,1.265997,0.721905,0.306265,0.118843
18.746126,1.691679,1.722336,0.610565,0.404713,0.387085
19.058065,1.866444,1.794239,0.722612,0.497070,0.441061
18.156879,1.773706,1.470738,0.538834,0.332342,0.245108
17.261679,2.167232,1.279386,0.449759,0.360306,0.186839
18.272654,1.612021,1.491871,0.576654,0.342451,0.317601
18.740629,2.151712,1.840815,0.665697,0.393099,0.332113
18.915234,1.245760,1.717979,0.578054,0.360390,0.385448
18.214600,1.358795,1.450867,0.547140,0.379139,0.255231
18.348961,1.541744,1.772087,0.627951,0.336559,0.358723
18.290333,1.318459,1.562115,0.659952,0.387825,0.253985
19.093437,1.414618,1.763361,0.717886,0.428953,0.443171
18.055031,1.811855,1.367365,0.524677,0.336735,0.254874
17.908434,2.105173,1.322731,0.514936,0.328014,0.213040
17.443806,1.893372,1.211489,0.469780,0.360060,0.183240
18.712046,1.497248,1.679611,0.582705,0.324768,0.364320
17.622206,2.011826,1.273554,0.461414,0.338007,0.191035
17.850945,2.000902,1.375015,0.549418,0.417707,0.227540
18.718273,1.957342,1.677845,0.557198,0.372526,0.318376
20.637495,1.754730,1.414566,0.746096,0.482544,0.505397
19.230145,1.848463,1.773138,0.588863,0.411749,0.344961
19.949018,1.505095,1.586422,0.757095,0.489965,0.479154
17.056763,2.068995,1.314402,0.480841,0.343588,0.202657
18.629366,1.689741,1.718006,0.620462,0.374052,0.371783
17.604174,2.017166,1.363396,0.520754,0.303301,0.234727
18.854687,2.058144,1.857189,0.606300,0.399710,0.339012
18.670969,1.097708,1.494017,0.578257,0.370272,0.320946
18.337683,2.041920,1.651484,0.574741,0.301521,0.330450
19.082747,1.458876,1.790096,0.730909,0.440536,0.433166
18.123886,2.026924,1.424164,0.519695,0.342173,0.236632
19.797682,1.017386,1.425529,0.787077,0.482857,0.428901
19.091629,1.471333,1.796102,0.561281,0.361538,0.367821
18.515060,1.570671,1.678703,0.588211,0.373777,0.358389
20.331707,1.636412,1.678743,0.722750,0.397442,0.466542
20.032295,1.193462,1.744297,0.793522,0.385815,0.415296
19.389196,2.155096,1.840649,0.691797,0.416193,0.428228
17.779074,1.870285,1.310886,0.502699,0.353695,0.195137
18.304976,1.713844,1.549896,0.550322,0.354778,0.286708
18.974958,1.098387,1.450149,0.561359,0.345127,0.287842
19.150124,2.113998,1.909197,0.576775,0.306690,0.357247
17.495056,2.003855,1.246281,0.471445,0.317911,0.194931
18.069670,1.756832,1.573141,0.552458,0.338255,0.288272
18.246704,2.139070,1.531685,0.582422,0.266636,0.295945
18.919483,1.538784,1.790566,0.791634,0.411831,0.416187
17.647278,2.058250,1.261042,0.466682,0.389692,0.174735
17.228884,1.874649,1.301868,0.479805,0.320353,0.200261
18.589331,1.998938,1.673641,0.548330,0.256763,0.296563
19.847363,1.490259,1.662123,0.784136,0.369415,0.461581
19.118237,1.222748,1.891085,0.660290,0.234575,0.317551
18.782585,1.501543,1.763969,0.593719,0.422829,0.319881
18.379189,1.925934,1.655047,0.592739,0.354229,0.332533
19.313856,1.008589,1.754454,0.714386,0.357941,0.394140
19.311714,1.477697,1.774521,0.707655,0.481924,0.395086
16.992002,1.844631,1.222429,0.471121,0.340372,0.178002
19.585270,1.820764,1.583157,0.649527,0.345215,0.344246
18.034880,1.957827,1.648664,0.594151,0.352957,0.333585
20.207619,1.133184,1.239830,0.750084,0.396433,0.415575
17.529421,1.729170,1.457581,0.499872,0.337938,0.242506
17.960196,1.778442,1.285681,0.468706,0.331169,0.213434
19.094004,1.910477,1.882259,0.655592,0.421787,0.348356
17.771151,1.542280,1.506807,0.533695,0.359297,0.261845
17.722811,1.362778,1.275673,0.498323,0.378262,0.304061
18.046604,1.599789,1.500578,0.530537,0.335358,0.285760
19.394320,1.661146,1.661907,0.761003,0.424925,0.459733
20.135473,2.131744,1.482279,0.780823,0.421751,0.446048
18.951126,1.149412,1.779556,0.701883,0.392921,0.445912
17.882727,2.120058,1.474321,0.534527,0.326420,0.251219
17.636543,1.735016,1.369501,0.520863,0.314108,0.230935
17.551386,1.768944,1.336680,0.517452,0.300581,0.187535
17.463793,1.534876,1.392240,0.507029,0.360178,0.200794
19.922716,1.949249,1.327633,0.763626,0.408274,0.562390
19.386482,1.620350,1.754902,0.665089,0.414894,0.411027
18.466450,2.096544,1.628973,0.537876,0.312948,0.305601
19.524708,1.851782,1.693380,0.715895,0.309656,0.419900
18.762936,1.699062,1.611279,0.649853,0.408363,0.381427
19.686352,1.104662,1.411255,0.539223,0.425959,0.314113
18.444307,1.300379,1.802357,0.648209,0.403597,0.348741
18.050533,1.479004,1.392559,0.592077,0.333239,0.235652
17.816404,1.663134,1.415153,0.502792,0.335415,0.253980
18.819075,1.539177,1.783720,0.573198,0.399895,0.384917
17.938021,1.760082,1.357077,0.488716,0.333427,0.208845
19.727922,1.962984,1.218550,0.448542,0.245907,0.182261
19.107244,1.979057,1.723614,0.593624,0.372545,0.328148
19.461302,1.833593,1.733538,0.726570,0.417337,0.419142
17.384079,1.688545,1.333466,0.460678,0.398273,0.203065
19.003418,1.772797,1.771822,0.669039,0.385643,0.406896
18.523394,1.482960,1.653059,0.593313,0.321825,0.335690
18.109079,1.830360,1.528326,0.547899,0.339542,0.270256
18.875008,2.111145,1.597347,0.652803,0.350048,0.318117
18.497210,1.617201,1.628094,0.561972,0.370457,0.316583
19.098373,1.890577,1.723463,0.594938,0.462099,0.372397
19.352629,1.817408,1.788891,0.660715,0.456955,0.398870
17.517965,1.866806,1.367517,0.487972,0.334122,0.226352
18.476667,1.688068,1.590477,0.528288,0.337296,0.289617
18.543219,2.062601,1.538754,0.588949,0.368763,0.219771
18.908833,1.870754,1.680780,0.640074,0.424427,0.352165
18.825769,1.743875,1.676962,0.632191,0.408361,0.399869
19.342443,1.942001,1.629370,0.745979,0.401825,0.442114
18.428370,1.724924,1.544081,0.611055,0.371218,0.265608
19.181376,1.070580,1.913877,0.788723,0.457232,0.446814
17.909939,2.135813,1.382509,0.515545,0.319601,0.243055
19.446972,1.941170,1.680235,0.696228,0.446955,0.372466
17.880716,1.702543,1.464050,0.556078,0.331007,0.256023
19.599503,1.745340,1.938465,0.582344,0.356508,0.360392
19.220062,1.373840,1.757784,0.702162,0.480408,0.423199
18.203049,1.955849,1.440308,0.550341,0.283604,0.285372
18.931053,1.389610,1.713045,0.591690,0.430998,0.374264
19.156431,2.159788,1.777224,0.666779,0.347235,0.338750
18.151962,2.024496,1.469217,0.494408,0.354799,0.238788
17.643690,2.135044,1.280708,0.443956,0.346380,0.189405
17.372608,2.035328,1.295900,0.489452,0.343843,0.188689
17.701382,1.530167,1.394505,0.618597,0.441856,0.214114
18.582254,1.263842,1.632772,0.562437,0.353294,0.341786
17.501053,1.903610,1.372749,0.502207,0.342169,0.204456
18.029270,1.769875,1.409561,0.529985,0.338646,0.228886
18.031515,1.982979,1.435614,0.492420,0.344658,0.232293
17.063280,2.119083,1.323843,0.494862,0.325222,0.204203
19.170424,1.125835,1.650990,0.637136,0.379475,0.388504
18.665804,1.266975,1.691219,0.636425,0.368427,0.379306
19.462698,1.089905,1.633720,0.724070,0.346498,0.399950
18.706961,1.796352,1.910809,0.644804,0.376602,0.359627
18.753031,1.108122,1.743330,0.646271,0.389570,0.385416
18.167921,1.554810,1.653097,0.617468,0.359877,0.320213
19.151514,1.647244,1.886261,0.599287,0.411072,0.372812
18.371729,1.689367,1.436199,0.596003,0.378157,0.246124
18.054522,2.028799,1.348764,0.549211,0.322090,0.238933
18.529966,1.070231,1.539625,0.603758,0.370819,0.311802
18.583384,1.627256,1.706966,0.554171,0.334446,0.304663
18.871866,1.277008,1.627726,0.611782,0.413609,0.307367
17.217735,2.012657,1.301035,0.489130,0.226910,0.223904
19.043491,2.152246,1.711605,0.692942,0.382734,0.405924
18.954765,1.280842,1.780434,0.630201,0.485811,0.440395
18.302156,1.816297,1.640507,0.568089,0.321484,0.294111
18.988310,1.552717,1.680208,0.606436,0.342623,0.378018
18.417992,2.148901,1.608747,0.554194,0.329987,0.279074
18.042355,2.185385,1.331442,0.546158,0.366100,0.232772
18.895821,1.512568,1.641094,0.626133,0.355450,0.330737
18.605812,1.767227,1.545952,0.607500,0.434345,0.297521
18.985209,1.426762,1.705549,0.639790,0.384003,0.417394
18.247530,1.883028,1.608440,0.545343,0.348364,0.306605
19.348520,1.472084,1.940918,0.592440,0.214417,0.324361
19.136614,1.118977,1.409727,0.563175,0.477425,0.413925
18.932932,1.959141,1.620235,0.614836,0.326416,0.346698
20.157982,2.155361,1.422977,0.732525,0.418833,0.469924
19.590328,1.442610,1.908405,0.622309,0.406366,0.384458
18.381165,2.073784,1.754061,0.544004,0.350454,0.326258
17.289993,1.720350,1.229666,0.508802,0.298689,0.191281
18.288328,2.061926,1.581234,0.470903,0.341602,0.177407
18.967142,2.132645,1.588610,0.584871,0.386875,0.367346
16.982450,1.915989,1.386734,0.515621,0.310497,0.237893
19.591280,1.104971,1.911058,0.628267,0.406988,0.347866
19.253168,1.668581,1.681820,0.695141,0.411577,0.368911
18.494865,1.355402,1.499224,0.612852,0.388523,0.351774
19.601543,1.657713,1.701128,0.780861,0.487137,0.466150
19.032627,1.956730,1.690140,0.651943,0.435740,0.400607
17.743973,2.065220,1.280636,0.519897,0.342842,0.191075
17.297508,1.594942,1.326763,0.483004,0.353815,0.214202
19.306093,1.613529,1.744171,0.656752,0.299976,0.386762
16.928589,2.077976,1.253029,0.484304,0.342554,0.180904
18.904530,1.656498,1.650890,0.652174,0.378471,0.394430
18.632278,1.841104,1.688316,0.602863,0.392550,0.334806
19.151178,2.123806,1.644877,0.683725,0.437073,0.380663
18.032003,1.671740,1.443871,0.590267,0.342510,0.265019
17.445784,1.818892,1.368380,0.488276,0.291323,0.223423
18.381924,1.724367,1.577320,0.590748,0.356560,0.304492
19.359461,2.039064,1.726839,0.646206,0.350124,0.389401
19.345646,1.138351,1.427242,0.630507,0.417532,0.394315
19.022293,2.048719,1.845182,0.697828,0.399851,0.394184
18.841471,1.591919,1.612240,0.595194,0.344154,0.342849
18.759233,1.467136,1.789659,0.666258,0.421732,0.395718
17.792784,1.502754,1.266773,0.599037,0.416248,0.213305
19.244865,1.647734,1.534163,0.507219,0.362167,0.415574
18.458342,1.790693,1.561811,0.537169,0.374950,0.282224
18.231878,1.356876,1.679462,0.626040,0.399303,0.365663
17.491755,1.660254,1.463554,0.535233,0.331705,0.229989
19.988331,1.362383,1.500828,0.759243,0.323181,0.477048
17.560112,2.056971,1.351042,0.503014,0.293072,0.223922
18.373459,1.330858,1.592571,0.557184,0.384846,0.326543
18.098827,1.929913,1.474806,0.538036,0.381809,0.277098
17.591682,1.998596,1.441380,0.518732,0.368366,0.249543
20.067986,1.673572,1.594362,0.772991,0.483496,0.422856
19.287685,1.608742,1.699999,0.647474,0.349993,0.335692
20.227350,1.473806,1.732758,0.676981,0.371267,0.457740
18.284542,1.921207,1.713495,0.519548,0.301720,0.313752
18.105293,1.957113,1.700830,0.558212,0.296730,0.311967
18.870886,2.144095,1.597748,0.682678,0.420176,0.365533
16.615660,1.994961,1.226349,0.475317,0.353149,0.173020
19.529118,1.881414,1.873991,0.602556,0.498095,0.403735
17.708479,1.817858,1.352701,0.501347,0.351147,0.214304
18.986210,1.224174,1.649429,0.676180,0.312141,0.363075
16.974617,1.974041,1.221006,0.538414,0.291410,0.182430
18.766891,1.452400,1.705050,0.593931,0.454342,0.384244
18.704330,2.062056,1.552738,0.623873,0.416992,0.252496
18.911327,1.395504,1.740953,0.597530,0.344801,0.326745
17.848518,2.063602,1.295563,0.495689,0.351585,0.191954
19.260435,2.029257,1.817228,0.652201,0.315262,0.343349
19.369381,1.339676,1.779020,0.624222,0.415783,0.367438
18.161657,1.917776,1.702354,0.577463,0.342123,0.348678
17.699589,1.943384,1.354710,0.527590,0.329649,0.214738
18.786524,1.966101,1.676374,0.623379,0.324957,0.321804
18.394196,2.035879,1.427115,0.577114,0.318693,0.238484
17.408436,2.121084,1.214745,0.430841,0.314808,0.155284
17.493980,2.107576,1.274708,0.460325,0.284698,0.197117
18.787321,1.392366,1.548487,0.661526,0.474083,0.394159
20.119246,1.263836,1.735628,0.790913,0.444223,0.513099
19.303011,1.343130,1.607237,0.717995,0.435793,0.435543
19.384951,1.228952,1.664318,0.727385,0.403872,0.441886
17.650423,1.796934,1.431683,0.534626,0.315340,0.246734
18.621853,2.075016,1.749088,0.635876,0.422499,0.369109
18.111687,1.888107,1.462788,0.550629,0.294956,0.266012
19.239449,2.178820,1.618971,0.682184,0.391033,0.306118
17.730627,1.906713,1.316341,0.476799,0.389446,0.185397
19.448902,1.726694,1.680403,0.713655,0.443289,0.416801
19.071548,1.764662,1.881401,0.616852,0.411245,0.389953
18.857067,1.965389,1.558020,0.573450,0.423838,0.277166
16.606243,2.064852,1.204323,0.493034,0.343663,0.184582
19.551575,1.768848,1.951557,0.574934,0.471937,0.372796
18.809050,1.141355,1.716076,0.636667,0.345945,0.322969
19.217846,1.177502,1.640076,0.699820,0.387526,0.376994
18.293020,2.010319,1.626402,0.540119,0.295488,0.273051
19.521391,1.919022,1.749775,0.711292,0.433083,0.384202
17.573286,2.060450,1.273655,0.492191,0.331242,0.199524
18.095411,1.682865,1.856714,0.609587,0.407604,0.374295
17.862303,2.099451,1.351528,0.507212,0.342285,0.236279
19.205154,1.591480,1.898888,0.635706,0.440311,0.379860
18.145248,2.056534,1.439812,0.551813,0.325085,0.237828
18.414961,1.691032,1.735539,0.626335,0.342297,0.348568
18.845562,2.031645,1.706415,0.562771,0.350922,0.342487
16.377424,2.183231,1.201248,0.478903,0.339748,0.173201
18.248970,1.416622,1.440407,0.556126,0.367720,0.259395
17.743347,1.929691,1.429350,0.500851,0.300650,0.250868
17.703102,2.091286,1.323669,0.499847,0.316051,0.233076
19.128839,1.584276,1.709620,0.615501,0.358545,0.353995
18.620136,1.178984,1.625023,0.609268,0.326077,0.336083
18.182312,1.979822,1.472805,0.549875,0.263838,0.262840
18.795626,1.735310,1.534500,0.621754,0.350271,0.395140
18.880285,2.058853,1.820162,0.655745,0.351545,0.362483
19.345188,1.625757,1.804224,0.619486,0.271622,0.368005
19.530565,2.112364,1.729166,0.721201,0.404484,0.320679
17.488558,1.769121,1.261396,0.491415,0.296015,0.220469
17.580862,1.320925,1.414537,0.540722,0.364763,0.305392
18.470688,1.860916,1.613382,0.520464,0.311960,0.294905
18.167351,1.849424,1.449833,0.551929,0.312603,0.271202
18.942129,1.384693,1.726952,0.551868,0.342321,0.404332
16.653265,2.115936,1.207375,0.482605,0.368156,0.165162
17.570200,2.135824,1.390366,0.528940,0.338631,0.223967
17.692854,1.109459,1.354431,0.500765,0.335155,0.268322
18.417892,1.582279,1.415815,0.578745,0.309313,0.291377
17.514755,1.865179,1.235272,0.471964,0.351109,0.163932
18.718252,1.667048,1.815630,0.595541,0.387556,0.343888
20.064106,1.073500,1.417446,0.751154,0.484953,0.451485
19.021040,1.946949,1.655029,0.609814,0.331768,0.344420
17.535675,1.901510,1.360477,0.512363,0.290138,0.245704
18.334404,2.030399,1.596367,0.548626,0.384470,0.308081
19.778328,1.568386,1.753303,0.770229,0.304533,0.452387
18.590132,1.963593,1.575663,0.581587,0.380648,0.324488
19.032604,1.837425,1.631634,0.611385,0.340410,0.391428
19.179617,1.440880,1.690947,0.614550,0.372894,0.382357
18.814327,1.196957,1.647545,0.576218,0.311489,0.319533
20.135662,1.539549,1.403364,0.792843,0.298725,0.509133
19.146624,1.458321,1.963180,0.683575,0.454712,0.401239
19.668385,2.171463,1.564400,0.767124,0.389400,0.456759
18.156792,2.105055,1.482342,0.637997,0.399120,0.303921
18.824722,1.352764,1.682068,0.586626,0.407341,0.321063
18.933870,1.908926,1.711313,0.550785,0.362907,0.314604
19.247223,1.316063,1.527159,0.438698,0.454062,0.323867
18.502094,1.666264,1.741217,0.563278,0.344086,0.346772
19.103325,1.608780,1.666830,0.654228,0.378887,0.322221
19.206533,2.173241,1.859390,0.698376,0.422794,0.439705
17.777054,1.764620,1.522715,0.525490,0.318584,0.246323
17.981936,1.548630,1.227426,0.410044,0.319498,0.249575
18.073826,1.408875,1.401741,0.559446,0.370691,0.274587
16.822861,1.882013,1.205538,0.483131,0.337227,0.178355
