mag_r,u-g,g-r,r-i,i-z,z_spec
18.040733,1.538444,1.578735,0.659878,0.397608,0.270589
19.983858,1.118622,1.802301,0.779488,0.230288,0.476725
19.232006,2.133539,1.640640,0.689083,0.483810,0.435103
17.201704,2.122370,1.281889,0.502905,0.347361,0.198030
18.679068,1.299595,1.504393,0.604588,0.358507,0.362796
17.766430,1.916185,1.447845,0.542265,0.330019,0.242801
17.867359,2.171246,1.814539,0.617371,0.354105,0.335287
17.603643,1.925968,1.584202,0.551077,0.365005,0.280468
18.653048,1.553675,1.610367,0.558344,0.277624,0.319319
18.277094,1.600746,1.522789,0.651165,0.442413,0.333396
18.071276,1.740351,1.406696,0.524992,0.323202,0.211244
19.547951,2.090687,1.769279,0.675983,0.402418,0.339462
17.809395,1.731485,1.425860,0.516277,0.385597,0.212968
17.836014,1.992966,1.432995,0.573391,0.323341,0.244164
19.742126,1.802883,1.787006,0.632046,0.342138,0.358601
19.040489,1.432646,1.830124,0.730848,0.449757,0.426675
16.505674,2.025967,1.209648,0.454903,0.328969,0.171341
18.460913,1.573008,1.788389,0.619419,0.395826,0.318921
20.061605,1.631756,1.227696,0.760443,0.209087,0.415426
19.155752,2.143250,1.788246,0.636391,0.437357,0.422635
18.767189,1.928446,1.642481,0.574425,0.343750,0.308069
16.888830,2.016182,1.288176,0.480165,0.321701,0.186924
19.838404,1.591652,1.847586,0.690453,0.417835,0.409588
18.327816,1.593574,1.627682,0.513605,0.353716,0.365564
18.776844,2.123198,1.546455,0.622339,0.458395,0.378541
20.282438,1.743032,1.469376,0.766472,0.491625,0.468174
18.621424,1.883020,1.570394,0.580864,0.363640,0.273433
17.141026,1.984329,1.403683,0.509878,0.312464,0.234413
17.207996,1.903625,1.359581,0.495054,0.309637,0.210454
18.737577,1.682871,1.784626,0.575901,0.390781,0.369804
17.457113,1.949060,1.201347,0.472694,0.331842,0.174558
18.658163,1.636721,1.656771,0.546804,0.334137,0.322711
19.009861,1.343048,1.603682,0.691643,0.299377,0.286062
17.592947,2.179462,1.522898,0.564919,0.381708,0.265307
19.173353,1.593121,1.745270,0.600882,0.434641,0.322177
17.707888,1.101461,1.776375,0.640657,0.317167,0.344185
18.806486,1.304483,1.839430,0.586678,0.348299,0.373953
18.896120,1.889282,1.721483,0.619907,0.344282,0.362780
19.157076,1.791828,1.779495,0.737209,0.412161,0.429883
19.423815,1.405224,1.671959,0.759077,0.256495,0.393675
19.697882,1.432650,1.756809,0.641647,0.424053,0.434440
17.651489,2.197567,1.416626,0.571478,0.356628,0.219169
18.764416,1.269667,1.612165,0.648762,0.392624,0.308526
18.132528,1.077883,1.366795,0.546349,0.358864,0.311884
18.659647,1.817951,1.567903,0.585056,0.366346,0.292202
19.204018,1.505213,1.753649,0.601120,0.331450,0.382962
18.506042,1.961681,1.539518,0.580694,0.354767,0.326530
20.428602,1.553339,1.547127,0.795164,0.467321,0.488422
17.389395,1.868906,1.217850,0.490236,0.281963,0.176005
17.634464,1.812296,1.407684,0.549696,0.326214,0.243173
18.902313,1.710787,1.756655,0.639420,0.357925,0.380818
17.569937,1.592281,1.304358,0.568213,0.391935,0.206407
18.781708,1.794508,1.515942,0.617153,0.399923,0.306710
17.326923,1.829323,1.265997,0.498255,0.359385,0.195801
19.521305,1.503279,1.719570,0.700943,0.315630,0.440397
19.002928,1.370712,1.722343,0.562822,0.380781,0.350579
19.377872,2.073345,1.689491,0.704046,0.389183,0.470837
18.424892,1.911627,1.617247,0.607407,0.270119,0.283001
20.060831,1.072968,1.458262,0.678261,0.362661,0.583714
18.008171,1.793734,1.754511,0.598743,0.361382,0.336347
19.934671,1.317928,1.422451,0.478931,0.395842,0.437416
18.887608,2.044523,1.746920,0.535498,0.285553,0.327798
19.246912,1.414761,1.763472,0.701960,0.439734,0.404404
19.306366,1.983801,1.830471,0.600121,0.425734,0.331065
19.017492,1.463959,1.665918,0.698439,0.446676,0.421251
17.935024,1.980349,1.420143,0.539587,0.355114,0.241168
20.487034,1.332180,1.832726,0.785248,0.335958,0.475497
19.264940,1.280582,1.816055,0.618940,0.307756,0.331500
19.418491,1.722893,1.803919,0.662756,0.420511,0.343852
19.494989,1.341722,1.798275,0.677177,0.248360,0.395691
18.952671,1.983282,1.744129,0.644266,0.432953,0.336569
18.864254,2.136118,1.762110,0.565660,0.342943,0.319040
16.978750,2.072227,1.272831,0.472227,0.344999,0.199018
17.466770,1.915773,1.286772,0.522797,0.333864,0.189132
17.525385,2.167683,1.285913,0.496695,0.311771,0.197026
18.291975,1.861578,1.388605,0.595411,0.460190,0.196652
16.027750,1.862564,1.204233,0.475702,0.378681,0.163504
18.135981,2.052000,1.606768,0.570557,0.313049,0.281737
17.628170,1.816311,1.370893,0.511852,0.326414,0.235880
17.687794,1.825325,1.337572,0.520111,0.285456,0.204389
19.851961,1.068956,1.584618,0.791378,0.453506,0.426516
17.948452,1.474152,1.467833,0.541988,0.336462,0.262170
17.449751,1.980993,1.326399,0.432583,0.320883,0.209814
18.249895,1.687712,1.494511,0.531275,0.363716,0.254860
18.561607,1.968491,1.656925,0.735060,0.346052,0.327330
17.648243,1.836382,1.515677,0.531031,0.312614,0.247468
19.881203,1.514059,1.427088,0.782978,0.496355,0.498332
17.951426,1.807531,1.322725,0.543030,0.330004,0.233798
18.245035,1.999075,1.501247,0.522829,0.369978,0.276414
18.990187,1.684538,1.961819,0.647272,0.304371,0.374562
18.391388,1.806900,1.675247,0.581844,0.437721,0.370512
17.835087,1.515017,1.509073,0.575584,0.398230,0.260027
18.370838,1.595850,1.681112,0.547997,0.343937,0.323473
20.078199,1.913330,1.464909,0.745070,0.449446,0.493362
18.662045,1.648361,1.577772,0.535975,0.317438,0.269635
19.174883,1.696217,1.738113,0.663034,0.289528,0.357544
18.471882,1.601036,1.514294,0.578285,0.324650,0.263669
18.210028,1.821407,1.278555,0.481367,0.301388,0.178400
18.924288,2.083092,1.807411,0.525396,0.319063,0.342657
19.019876,1.794556,1.762318,0.582005,0.352831,0.324183
17.955181,1.993885,1.369034,0.528767,0.331381,0.239628
17.956404,1.939815,1.364641,0.520746,0.314045,0.230074
19.152773,2.098640,1.812912,0.788607,0.468029,0.462725
19.208721,1.104412,1.770342,0.775759,0.485832,0.446694
16.910200,2.022110,1.488157,0.551811,0.312410,0.251118
17.780857,2.010633,1.544863,0.620924,0.387283,0.268714
17.345608,1.969883,1.458017,0.539587,0.397825,0.239060
18.985823,2.005549,1.841713,0.551050,0.293871,0.336696
19.533966,1.247702,1.425547,0.545851,0.322435,0.408193
19.072945,1.769499,1.732958,0.587259,0.305542,0.333231
17.636324,1.941675,1.545738,0.553707,0.356672,0.285148
18.095816,1.604675,1.395458,0.523403,0.337954,0.238535
18.814291,1.864050,1.631082,0.566505,0.414614,0.323204
19.946466,1.930515,1.677414,0.777367,0.452612,0.484276
17.205021,2.025288,1.219519,0.490112,0.370649,0.196775
18.165947,1.607393,1.663340,0.613190,0.428108,0.318646
18.186317,2.122541,1.449543,0.508921,0.377058,0.232073
16.544720,2.031259,1.207773,0.464790,0.217249,0.158458
20.047781,1.145096,1.661802,0.778950,0.495275,0.463469
19.484922,1.344065,1.742451,0.664503,0.409161,0.322110
17.724571,1.628630,1.340294,0.500948,0.290573,0.225700
18.506027,1.791971,1.729799,0.619789,0.402542,0.381623
19.737532,1.309368,1.235947,0.729548,0.324133,0.619447
19.086489,1.770603,1.706900,0.688274,0.388250,0.408060
17.416878,1.927031,1.294865,0.486784,0.345175,0.195718
18.196108,1.468210,1.522657,0.489351,0.274576,0.331937
16.682018,2.118162,1.203890,0.457180,0.368253,0.164416
19.023228,1.269625,1.645204,0.639885,0.427992,0.430377
18.793085,1.260365,1.636747,0.622667,0.388502,0.362112
20.097265,1.681539,1.544207,0.748220,0.440096,0.424122
18.116276,2.072996,1.586218,0.528332,0.384937,0.287706
18.113567,1.475267,1.455362,0.542133,0.336945,0.294842
18.049742,1.927923,1.480467,0.515202,0.315380,0.252892
17.731329,1.818792,1.381145,0.492037,0.324707,0.219881
18.117882,1.757368,1.540041,0.515940,0.325993,0.254142
18.501381,1.383698,1.793291,0.619034,0.388796,0.369910
17.610619,1.779173,1.293814,0.534632,0.364115,0.198597
19.145008,1.407656,1.807253,0.578314,0.394194,0.369789
20.085972,1.877342,1.520906,0.782211,0.369297,0.468770
18.850092,1.633074,1.632027,0.589399,0.295422,0.323975
17.816500,1.447493,1.373833,0.490826,0.354403,0.262351
19.962137,1.787685,1.571190,0.752716,0.357748,0.470989
18.731113,1.883846,1.739710,0.628029,0.380241,0.373522
18.903719,1.474775,1.843506,0.583658,0.427158,0.300850
17.762949,2.059345,1.324768,0.476444,0.349630,0.197492
18.311890,1.659666,1.655514,0.613939,0.389585,0.336058
18.342161,1.499449,1.793648,0.799271,0.414099,0.445296
20.214157,1.169247,1.577482,0.787601,0.240946,0.557053
18.174585,2.162720,1.520622,0.531034,0.320982,0.259881
19.808197,1.096706,1.566549,0.755596,0.331608,0.452353
18.344482,1.589550,1.555038,0.549284,0.353264,0.305902
19.152861,1.329512,1.838677,0.550648,0.411022,0.333753
18.457094,2.009199,1.650957,0.626282,0.331285,0.349210
18.435398,1.832764,1.596125,0.595728,0.346998,0.304981
18.898376,1.840323,1.780340,0.614437,0.356108,0.369968
18.789812,1.802910,1.591705,0.606480,0.459694,0.364029
20.339470,1.997623,1.505884,0.749075,0.320848,0.436228
17.717846,2.127533,1.527889,0.609638,0.345440,0.285200
19.200788,1.481789,1.755901,0.626898,0.365047,0.358135
17.362305,1.991354,1.238430,0.478418,0.293800,0.201097
18.756786,1.712389,1.710916,0.682119,0.324841,0.407014
18.715109,1.696543,1.648426,0.540518,0.411070,0.311559
19.062775,1.647804,1.674650,0.614819,0.405779,0.360327
19.544115,2.091879,1.730679,0.723520,0.410175,0.402288
17.351677,1.900509,1.223120,0.469358,0.368935,0.163050
18.842861,2.052166,1.592865,0.627077,0.348202,0.297988
18.867973,1.064672,1.903351,0.633551,0.375034,0.373261
18.758255,1.779274,1.628010,0.573343,0.350067,0.306299
19.939419,1.650580,1.504973,0.791639,0.246414,0.512878
18.605251,1.322725,1.856970,0.631655,0.289276,0.357802
18.007280,1.914576,1.718124,0.501514,0.359268,0.243226
17.802929,1.863474,1.247883,0.568441,0.322403,0.206842
19.148556,1.865459,1.822901,0.658098,0.352243,0.352150
17.611862,1.585056,1.475380,0.523510,0.359152,0.268156
18.105402,1.587275,1.506262,0.587942,0.274982,0.291310
19.679869,2.053081,1.474766,0.744669,0.420099,0.447843
17.364775,1.972969,1.460335,0.548317,0.386198,0.254946
18.615593,1.617098,1.559025,0.580715,0.376230,0.297534
19.930475,1.094711,1.706972,0.615654,0.388824,0.390309
18.309456,1.794672,1.495707,0.521608,0.382637,0.266922
19.177103,2.021408,1.744873,0.609989,0.361336,0.361289
19.949818,1.720512,1.629656,0.794714,0.412230,0.479771
17.329641,1.974096,1.263556,0.487301,0.354919,0.186985
19.983051,1.265594,1.520598,0.765759,0.436371,0.518023
18.109076,2.000050,1.378162,0.657707,0.416294,0.213120
18.539227,2.146639,1.677086,0.613142,0.401402,0.374384
17.573240,2.129063,1.224964,0.500919,0.383797,0.157762
18.992222,1.743746,1.724440,0.646976,0.313755,0.407700
19.325163,1.316881,1.652882,0.780947,0.380331,0.488537
19.018152,1.896227,1.746082,0.580229,0.428272,0.332361
18.976461,1.097658,1.707974,0.600397,0.362965,0.340632
17.489384,2.047159,1.201984,0.437916,0.356260,0.183891
16.870226,2.147043,1.304258,0.487213,0.403485,0.196769
18.347084,1.875252,1.447546,0.557356,0.402885,0.243728
19.228962,1.073427,1.936403,0.657440,0.391212,0.413095
18.124559,2.063057,1.465654,0.494558,0.361412,0.365946
18.140106,1.922359,1.438324,0.661028,0.337734,0.251428
18.639963,1.785996,1.539658,0.591429,0.378530,0.341365
18.618881,1.430878,1.637276,0.602995,0.358131,0.271442
18.610559,2.198481,1.589613,0.596371,0.281218,0.328633
18.546284,1.713305,1.653429,0.574604,0.393747,0.361975
18.337500,1.487227,1.686447,0.624447,0.340261,0.364276
18.890171,2.008820,1.640394,0.652594,0.419323,0.338849
18.741280,2.148869,1.637575,0.548418,0.345961,0.314640
17.826420,1.907259,1.495499,0.551260,0.374273,0.281842
19.050373,2.178892,1.721022,0.603201,0.356426,0.355038
19.001955,1.011467,1.776054,0.598675,0.244450,0.325881
18.005270,1.627153,1.458502,0.541529,0.396360,0.241938
17.071028,2.001869,1.233418,0.471472,0.340490,0.179822
19.015575,1.067686,1.683693,0.610611,0.394773,0.357794
18.602888,1.866831,1.538199,0.581091,0.378159,0.251629
20.550184,2.175251,1.494131,0.782988,0.465427,0.485050
18.712477,1.913252,1.808611,0.609812,0.396225,0.339035
17.580202,2.162495,1.316318,0.514750,0.367054,0.218094
16.757572,2.009661,1.237021,0.454689,0.387339,0.176763
17.240746,2.153044,1.484510,0.531191,0.336607,0.245294
18.044128,1.433124,1.402847,0.534943,0.371151,0.267687
19.598719,2.164764,1.820747,0.663103,0.320690,0.374203
18.453358,1.783466,1.645399,0.549864,0.338371,0.348530
17.139584,1.778328,1.446114,0.575241,0.308914,0.240504
18.906099,2.057707,1.746586,0.658554,0.368532,0.376524
18.108917,1.267807,1.677135,0.596523,0.334967,0.307731
19.085215,1.883095,1.772810,0.590643,0.319046,0.361577
18.777306,1.860464,1.861307,0.667946,0.402912,0.385259
17.640442,2.116308,1.227831,0.467846,0.339687,0.174587
18.876160,1.991543,1.706265,0.580679,0.408644,0.329103
17.566837,2.199509,1.270626,0.524561,0.338623,0.216257
18.328384,1.381630,1.804409,0.681208,0.428719,0.380208
17.850710,2.107283,1.620518,0.590452,0.353237,0.270791
17.988199,1.620491,1.496593,0.548679,0.291979,0.259567
19.388321,1.193228,1.790337,0.650986,0.481848,0.360109
18.267986,1.973783,1.551569,0.621881,0.255753,0.296319
19.002354,1.691002,1.657032,0.651339,0.453268,0.369989
17.395235,1.999985,1.277279,0.504383,0.340263,0.196780
17.315901,1.894112,1.313757,0.508398,0.321066,0.218132
17.458677,2.169189,1.727369,0.571535,0.391396,0.329718
17.689501,2.016804,1.237276,0.507664,0.346371,0.178853
19.458656,1.628212,1.933283,0.709412,0.423294,0.460249
19.096540,1.442760,1.659744,0.632111,0.299627,0.400369
18.133633,1.973959,1.576286,0.585154,0.283638,0.289872
20.132381,1.586422,1.349163,0.740988,0.462137,0.268783
18.507011,1.575647,1.592758,0.718218,0.419226,0.454867
18.181995,1.290907,1.501917,0.551086,0.379616,0.262989
17.594498,2.171667,1.328526,0.546690,0.300402,0.353138
17.661385,1.912035,1.304018,0.482927,0.363174,0.212793
17.363487,2.166305,1.493334,0.517872,0.359421,0.265517
18.996880,1.160708,1.645775,0.603586,0.425110,0.335196
20.237465,1.031027,1.647230,0.789904,0.351002,0.474973
17.527430,1.944597,1.272278,0.455988,0.293621,0.190444
17.759621,1.287441,1.357201,0.496468,0.335550,0.267861
18.395489,1.660206,1.430910,0.640440,0.387751,0.219428
18.897097,1.319601,1.784851,0.676672,0.410152,0.404811
17.813961,2.016472,1.414059,0.497990,0.349329,0.242907
18.214529,1.607981,1.522814,0.540178,0.290598,0.278423
17.986221,2.180775,1.214144,0.476728,0.379450,0.188057
19.234138,1.818144,1.747568,0.651220,0.415941,0.380542
19.019144,1.235668,1.789400,0.540190,0.323980,0.395370
17.914383,1.835465,1.366077,0.514683,0.341501,0.244962
18.632612,1.498379,1.809610,0.590494,0.336452,0.329771
19.708944,1.731525,1.241507,0.745953,0.460337,0.521972
17.585197,2.175899,1.425051,0.513033,0.336752,0.234057
19.696058,1.079300,1.995132,0.635769,0.351355,0.381719
20.205074,1.254539,1.243151,0.771933,0.239105,0.499629
18.040764,1.995808,1.403055,0.530287,0.335720,0.227021
18.442471,2.124222,1.537765,0.556396,0.394657,0.285664
19.598640,1.264931,1.564840,0.686890,0.369089,0.361524
18.208288,1.357843,1.431892,0.552095,0.364723,0.263874
18.314636,1.912399,1.665625,0.586578,0.334444,0.312347
17.721842,1.769972,1.386738,0.555235,0.314070,0.237373
20.446632,1.208412,1.525713,0.480062,0.396193,0.342927
19.084330,1.875940,1.635508,0.788671,0.358747,0.468519
19.272326,1.016777,1.778156,0.782297,0.442821,0.431131
19.709314,1.356810,1.750544,0.785364,0.442423,0.456369
19.019503,1.693672,1.732309,0.574135,0.353992,0.336727
17.206665,2.079931,1.271250,0.548237,0.391527,0.198457
18.042891,1.773447,1.495995,0.537443,0.379015,0.264647
18.109055,1.747345,1.458668,0.549570,0.405973,0.209843
19.213018,1.582163,1.717926,0.617048,0.274950,0.389342
17.109972,1.864096,1.340609,0.503616,0.351912,0.258768
16.741163,1.744524,1.264841,0.489777,0.368718,0.178504
18.408258,1.379093,1.712812,0.554594,0.406855,0.346474
17.709724,1.792322,1.411614,0.524759,0.294565,0.245361
19.068600,2.058727,1.708834,0.590437,0.404346,0.349736
17.642315,2.024077,1.223595,0.496506,0.342983,0.184741
17.878029,1.825895,1.448944,0.493683,0.290485,0.253357
20.339689,1.444559,1.539238,0.766344,0.479324,0.443195
18.125591,1.951818,1.382992,0.540020,0.317587,0.247395
18.978653,1.980400,1.717644,0.667374,0.396996,0.358881
19.122732,1.630794,1.825884,0.601519,0.348930,0.309122
18.528231,1.583469,1.617058,0.601992,0.362038,0.281836
17.587120,2.032839,1.281975,0.474697,0.357468,0.194482
20.014431,1.868443,1.244671,0.751879,0.373383,0.477282
20.240295,1.617174,1.444082,0.792875,0.274326,0.403949
19.003670,1.032642,1.818193,0.613241,0.351547,0.405369
19.490286,1.804800,1.772446,0.673298,0.407122,0.323223
18.762318,1.682457,1.577162,0.580326,0.362953,0.298484
17.105556,1.577795,1.326620,0.496944,0.309769,0.224519
18.370804,2.037514,1.408386,0.583656,0.442724,0.276777
18.388678,1.236057,1.880346,0.666176,0.427128,0.377456
17.801405,2.029417,1.292286,0.508404,0.313757,0.188465
20.129486,1.133497,1.700180,0.799149,0.358995,0.466877
19.257090,1.646418,1.740398,0.616465,0.350233,0.357779
18.857418,1.376038,1.749454,0.580524,0.386930,0.332113
18.048557,2.079573,1.451183,0.518242,0.371988,0.225424
18.140354,2.125782,1.432367,0.537132,0.289034,0.262001
18.790110,2.080538,1.632648,0.573341,0.368916,0.310664
19.929256,1.585661,1.600145,0.761200,0.340439,0.483657
19.195829,1.451546,1.774456,0.617443,0.360790,0.373238
18.656950,2.061697,1.747620,0.578505,0.370632,0.336683
17.493612,1.850439,1.248415,0.473293,0.298048,0.191641
17.417511,1.938236,1.287869,0.472006,0.347771,0.194449
18.693623,1.856552,1.696876,0.605293,0.414103,0.360791
18.632532,1.432814,1.707983,0.631079,0.341207,0.368753
19.464088,2.079277,1.649984,0.750900,0.430222,0.408382
17.678553,1.671433,1.462675,0.529037,0.339617,0.238208
20.331377,1.376463,1.266518,0.768860,0.252968,0.264742
19.141371,1.179617,1.490700,0.659149,0.422812,0.394119
18.585550,1.123848,1.817972,0.654165,0.312614,0.362726
18.371370,2.169416,1.505936,0.536518,0.328131,0.237870
18.798071,2.003820,1.642115,0.603657,0.265541,0.312144
17.689634,2.157276,1.495445,0.551119,0.370518,0.268940
17.339125,2.104673,1.218519,0.431650,0.333653,0.180625
17.732347,1.729645,1.460329,0.516308,0.357306,0.260575
19.236160,1.956591,1.615536,0.672194,0.393030,0.373756
19.529936,1.288397,1.539383,0.754206,0.292816,0.446831
17.304419,2.001785,1.385569,0.489876,0.323009,0.221629
20.320368,1.842691,1.636950,0.782681,0.344540,0.456703
17.977240,1.933058,1.310024,0.549446,0.387383,0.201117
17.564497,2.115347,1.320498,0.474163,0.304838,0.218956
18.917564,2.024588,1.781132,0.649738,0.320223,0.383336
17.386868,1.865700,1.371592,0.500504,0.323181,0.226241
18.013224,1.977087,1.428554,0.587028,0.374971,0.219426
18.986305,1.328625,1.730633,0.724642,0.454084,0.392222
19.090149,1.085440,1.787231,0.659672,0.345051,0.330371
18.551018,1.363100,1.705030,0.635965,0.402149,0.380183
19.035585,1.575459,1.796076,0.647408,0.400705,0.362496
17.942575,2.057512,1.581779,0.516001,0.388344,0.286478
17.941648,1.561495,1.622156,0.602520,0.360968,0.313871
19.066902,2.018261,1.693272,0.587687,0.412384,0.349052
19.493467,1.858265,1.820927,0.679857,0.318537,0.370136
18.856800,1.965464,1.540783,0.622068,0.369011,0.308856
16.565695,2.181124,1.204321,0.459839,0.341439,0.162394
18.138199,1.814566,1.628431,0.580544,0.342443,0.299099
18.374319,1.485888,1.521845,0.542307,0.382376,0.285730
19.282022,1.570187,1.793324,0.668535,0.370800,0.394132
20.439058,1.250031,1.364561,0.790752,0.436583,0.518929
18.608280,1.278040,1.576611,0.581463,0.422607,0.291916
20.425945,1.296202,1.525858,0.793568,0.470955,0.432793
17.070211,1.792030,1.398424,0.511379,0.342144,0.200829
19.315563,1.291472,1.788864,0.661695,0.467827,0.433830
18.360638,1.755003,1.575550,0.492275,0.248297,0.282116
18.933046,1.914974,1.704821,0.597002,0.348492,0.327724
17.970963,1.889486,1.419580,0.523247,0.323368,0.230210
16.775496,1.921024,1.241644,0.486567,0.284529,0.184969
18.119703,1.991379,1.528900,0.536974,0.383522,0.277075
17.887970,2.160854,1.423841,0.533091,0.340990,0.246955
17.899960,1.749218,1.490534,0.551979,0.364042,0.257579
18.856754,1.922979,1.698599,0.594608,0.322912,0.336919
18.609383,2.126425,1.629826,0.605740,0.395924,0.302729
18.787758,1.849426,1.716091,0.553972,0.381824,0.375768
17.693502,1.359377,1.809088,0.538822,0.290483,0.336709
17.594877,1.884504,1.262322,0.464056,0.361666,0.213341
17.418402,1.706101,1.236828,0.493189,0.341726,0.189474
18.170107,1.853809,1.508139,0.539896,0.327135,0.274321
19.292301,1.824243,1.695578,0.777649,0.492134,0.449847
17.596767,2.168972,1.462248,0.526634,0.336224,0.251228
18.967278,1.591017,1.737806,0.558071,0.294634,0.363657
19.111441,1.650249,1.827658,0.650253,0.372549,0.342210
19.002094,1.595770,1.731237,0.608057,0.291639,0.344410
18.158472,1.964151,1.657007,0.546341,0.368103,0.334169
20.020100,1.193485,1.695888,0.784283,0.488604,0.447972
18.758671,1.521723,1.600050,0.625267,0.396769,0.377697
18.329805,2.107677,1.497089,0.543116,0.300978,0.272586
18.920038,1.581852,1.717125,0.661612,0.304976,0.399686
16.692427,1.972057,1.228855,0.476192,0.390186,0.165486
17.413862,1.878470,1.218905,0.451588,0.327360,0.180560
19.366617,1.602890,1.834412,0.674435,0.355083,0.421730
19.333508,2.026373,1.762976,0.772291,0.444529,0.433155
20.542307,1.063547,1.675039,0.774387,0.400969,0.474505
17.908371,1.994625,1.616123,0.582106,0.322639,0.286423
17.449156,2.147314,1.280943,0.478662,0.342546,0.204027
19.015932,2.148434,1.748840,0.673302,0.309288,0.391788
18.243080,1.269730,1.476938,0.568558,0.331514,0.243105
19.158415,2.029213,1.772720,0.604588,0.371401,0.390816
17.037914,1.870832,1.325355,0.480988,0.362879,0.207262
19.446234,1.307434,1.907856,0.740179,0.432177,0.415864
17.718859,1.927315,1.291004,0.475849,0.322231,0.220111
19.943010,2.057676,1.505608,0.746044,0.277441,0.436847
18.832788,1.222986,1.685156,0.655294,0.315821,0.327885
16.501234,2.040932,1.230608,0.484402,0.334512,0.178206
19.288593,1.623383,1.860874,0.608942,0.368904,0.362873
18.157471,1.703484,1.476015,0.510321,0.326145,0.264547
19.113525,1.197331,1.594889,0.663200,0.382105,0.414586
18.388601,2.148489,1.487377,0.573824,0.342602,0.287839
18.277819,1.611788,1.482147,0.562889,0.322367,0.276960
17.752020,1.793104,1.261297,0.519802,0.354311,0.191250
19.236244,1.492441,1.740368,0.620083,0.252546,0.358160
18.544033,1.230022,1.606226,0.573734,0.399065,0.323209
19.167337,1.476381,1.788588,0.619507,0.372847,0.378672
18.712402,1.661268,1.613234,0.550114,0.319210,0.340193
18.894556,1.660587,1.838446,0.765190,0.361816,0.447401
17.630737,2.146349,1.374948,0.570808,0.414530,0.239930
18.684027,2.072601,1.584326,0.637667,0.379271,0.391288
19.822731,1.263826,1.576788,0.792578,0.261351,0.454305
19.453533,1.729752,1.949587,0.650839,0.494957,0.422371
18.154234,1.213007,1.582478,0.658871,0.331154,0.349497
19.412542,2.128820,1.804844,0.749372,0.356197,0.407897
17.776806,1.976135,1.438349,0.514439,0.373810,0.240392
19.041483,1.723471,1.648066,0.657137,0.485083,0.429762
19.067949,1.002571,1.781198,0.629314,0.453604,0.339853
19.399633,1.100555,1.745581,0.692360,0.357386,0.382999
19.007111,1.534965,1.708509,0.599796,0.360815,0.334815
18.627113,2.061865,1.760288,0.570614,0.296980,0.351606
18.598989,1.745645,1.756926,0.587412,0.368706,0.311652
18.315916,1.535459,1.664272,0.621706,0.331791,0.340038
17.451242,1.732983,1.244927,0.470921,0.328287,0.184830
20.192863,1.050589,1.357244,0.788124,0.422251,0.496612
17.869349,1.880087,1.426395,0.558193,0.340260,0.265498
17.974157,1.934944,1.634928,0.581610,0.359406,0.303155
18.682451,1.789068,1.691759,0.634295,0.400476,0.376651
17.475815,2.112957,1.707731,0.601618,0.368740,0.329153
19.188498,1.909306,1.728517,0.664356,0.455717,0.395507
18.117914,1.615484,1.600361,0.550560,0.353544,0.290243
18.347425,1.532934,1.897272,0.695904,0.376879,0.419253
19.277147,1.907692,1.681032,0.677300,0.496252,0.345060
18.157738,1.909466,1.513285,0.547394,0.353041,0.262588
18.229124,1.433737,1.440107,0.630289,0.299635,0.265018
18.275265,2.060070,1.537292,0.576416,0.372335,0.265036
17.631025,1.989553,1.450775,0.541044,0.344795,0.262308
18.630650,1.990150,1.733032,0.630615,0.370670,0.397418
18.132708,2.112141,1.519701,0.591452,0.371609,0.292836
19.089611,1.476698,1.776020,0.662123,0.301216,0.399383
18.544294,2.195085,1.484976,0.539217,0.345875,0.306427
18.116648,2.010757,1.439131,0.502440,0.343252,0.245104
18.762770,1.435453,1.884533,0.625729,0.433683,0.389949
20.398241,1.465101,1.539278,0.681755,0.364342,0.405432
18.578756,1.794653,1.589197,0.582857,0.343523,0.280100
18.676157,2.072548,1.644585,0.668573,0.449499,0.322684
17.163357,2.041971,1.217625,0.472763,0.296307,0.188152
20.308590,1.166540,1.724619,0.772888,0.377148,0.429062
18.868204,1.540787,1.662281,0.596575,0.464178,0.341421
17.290401,2.150370,1.280285,0.497559,0.302893,0.195791
18.602354,1.542755,1.660789,0.632196,0.399841,0.283120
19.125051,1.498371,1.515730,0.770477,0.407372,0.431806
19.912149,1.296972,1.412577,0.749752,0.403351,0.495117
17.940378,2.096113,1.526684,0.533998,0.347828,0.287959
17.346291,1.796864,1.267721,0.472496,0.408899,0.207091
20.619862,1.119883,1.589983,0.767221,0.452868,0.462018
17.029583,1.662176,1.320255,0.486479,0.339405,0.206434
19.567612,1.449410,1.523100,0.754002,0.445616,0.469823
18.477882,2.025078,1.729374,0.533178,0.415188,0.332431
17.995741,2.037510,1.472313,0.517820,0.335558,0.264410
17.083174,1.976482,1.287531,0.483212,0.378487,0.165891
18.953377,1.959148,1.744337,0.602083,0.377832,0.309856
19.746721,1.720488,1.803858,0.788006,0.399807,0.429628
18.018490,1.534460,1.526646,0.578966,0.319687,0.274697
20.433687,1.976389,1.410231,0.755415,0.444090,0.491047
17.812401,1.872961,1.604259,0.566151,0.361748,0.296492
19.165297,1.592100,1.687674,0.623903,0.234245,0.394186
19.396652,1.647720,1.840519,0.604959,0.318125,0.390111
18.152445,2.092388,1.612680,0.557346,0.368483,0.318684
18.490171,2.139011,1.551350,0.549990,0.352154,0.286636
18.657671,1.983650,1.625160,0.611694,0.401150,0.291103
16.854561,2.158464,1.245998,0.463745,0.340223,0.172008
18.607706,2.171459,1.645119,0.567562,0.334248,0.304683
